,Unnamed: 0,Geolocation_zipcode_prefix,Geolocation_lat,Geolocation_lng,Geolocation_city,Geolocation_state
6063,6063,1240,-23.54378694284137,-46.65861209437926,sao paulo,SP
6064,6064,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6065,6065,1239,-23.54574501526344,-46.65600846517394,são paulo,SP
6066,6066,1240,-23.544031380229733,-46.65804270177164,sao paulo,SP
6067,6067,1241,-23.543602878440723,-46.66299036511053,sao paulo,SP
6068,6068,1242,-23.54747236580301,-46.65581219455826,sao paulo,SP
6069,6069,1212,-23.53758351318597,-46.640084500692495,são paulo,SP
6070,6070,1255,-23.54672262860363,-46.68140007144644,são paulo,SP
6071,6071,1227,-23.548506170696484,-46.659013691355625,sao paulo,SP
6072,6072,1235,-23.537706642247063,-46.66479390714994,sao paulo,SP
6073,6073,1235,-23.535448040798656,-46.6637504141035,são paulo,SP
6074,6074,1244,-23.55335729669916,-46.6629415567546,são paulo,SP
6075,6075,1224,-23.540731354982963,-46.65286376741302,sao paulo,SP
6076,6076,1230,-23.53506473910785,-46.65807402331353,sao paulo,SP
6077,6077,1209,-23.542874622540232,-46.64471516833055,sao paulo,SP
6078,6078,1220,-23.54633891035259,-46.64669045282469,sao paulo,SP
6079,6079,1238,-23.54029141326677,-46.65043534401869,sao paulo,SP
6080,6080,1242,-23.54550056869982,-46.66051510796927,sao paulo,SP
6081,6081,1229,-23.540090249235394,-46.65949585567546,sao paulo,SP
6082,6082,1222,-23.5470392102855,-46.650004232154174,sao paulo,SP
6083,6083,1238,-23.54323868858565,-46.65731599111321,sao paulo,SP
6084,6084,1209,-23.53922023535693,-46.6391261312828,são paulo,SP
6085,6085,1230,-23.539744173466445,-46.65821037468981,sao paulo,SP
6086,6086,1223,-23.54378547792722,-46.64801102262104,sao paulo,SP
6087,6087,1241,-23.5437780180334,-46.66363300014423,sao paulo,SP
6088,6088,1233,-23.53332617790985,-46.66056714418032,sao paulo,SP
6089,6089,1243,-23.54700501526344,-46.66354745796057,são paulo,SP
6090,6090,1239,-23.51275140074596,-46.45747547495638,sao paulo,SP
6091,6091,1259,-23.541689453488527,-46.686465960153626,são paulo,SP
6092,6092,1233,-23.54220171856428,-46.66404886984239,sao paulo,SP
6093,6093,1220,-23.54569007216228,-46.64667342728946,sao paulo,SP
6094,6094,1229,-23.53759183236194,-46.65607312101102,são paulo,SP
6095,6095,1252,-23.542719915344247,-46.679418110046754,são paulo,SP
6096,6096,1244,-23.696054071876464,-46.635465942191246,sao paulo,SP
6097,6097,1213,-23.53530599999999,-46.63902374999999,sao paulo,SP
6098,6098,1240,-23.54473742408681,-46.65636094310117,são paulo,SP
6099,6099,1211,-23.537019467943907,-46.64999512975359,sao paulo,SP
6100,6100,1257,-23.54375820483005,-46.68983259824576,sao paulo,SP
6101,6101,1211,-23.53663026755725,-46.65067759991919,sao paulo,SP
6102,6102,1254,-23.541075775463103,-46.68229311281671,sao paulo,SP
6103,6103,1227,-23.54467160343472,-46.65713680171736,são paulo,SP
6104,6104,1230,-23.535572395781628,-46.65834586733223,sao paulo,SP
6105,6105,1243,-23.549472805730183,-46.65804093020365,sao paulo,SP
6106,6106,1241,-23.54413539855159,-46.660501917565945,sao paulo,SP
6107,6107,1229,-23.540146606440057,-46.65691542783773,sao paulo,SP
6108,6108,1227,-23.552902455738884,-46.66146293782105,sao paulo,SP
6109,6109,1252,-23.54248095999793,-46.67732383199128,sao paulo,SP
6110,6110,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6111,6111,1208,-23.53821865805877,-46.6380406419586,sao paulo,SP
6112,6112,1203,-23.54034850375091,-46.64197508687745,sao paulo,SP
6113,6113,1223,-23.54460949624909,-46.65007282944774,sao paulo,SP
6114,6114,1226,-23.53926641909516,-46.65426159048413,sao paulo,SP
6115,6115,1257,-23.54282661532686,-46.68766584999129,sao paulo,SP
6116,6116,1231,-23.53857003497028,-46.6597117456287,sao paulo,SP
6117,6117,1232,-23.533633791563275,-46.659463936580295,são paulo,SP
6118,6118,1230,-23.53692645045876,-46.65734938190317,sao paulo,SP
6119,6119,1256,-23.548154323330905,-46.68216435706044,são paulo,SP
6120,6120,1225,-23.539639553990057,-46.65038544180726,sao paulo,SP
6121,6121,1229,-23.53924786372553,-46.65669123980032,sao paulo,SP
6122,6122,1203,-23.53405109186912,-46.64682501318597,sao paulo,SP
6123,6123,1205,-23.54048431057761,-46.63963631279931,são paulo,SP
6124,6124,1244,-23.55570556396796,-46.66513927935825,sao paulo,SP
6125,6125,1225,-23.538783761584646,-46.6496918849616,sao paulo,SP
6126,6126,1211,-23.53775281626178,-46.64828925797796,sao paulo,SP
6127,6127,1203,-23.53329617145625,-46.64741579980629,sao paulo,SP
6128,6128,1204,-23.535580620318523,-46.644407035807,são paulo,SP
6129,6129,1218,-23.534083351924547,-46.64124940827511,sao paulo,SP
6130,6130,1225,-23.539395583126545,-46.64764334776961,sao paulo,SP
6131,6131,1209,-23.54077376741302,-46.64243052539099,sao paulo,SP
6132,6132,1222,-23.54748357646144,-46.64949410560335,são paulo,SP
6133,6133,1230,-23.53926708964741,-46.6595423746898,sao paulo,SP
6134,6134,1230,-23.5345637879566,-46.657164746176974,sao paulo,SP
6135,6135,1226,-23.53702239078997,-46.65170941993187,sao paulo,SP
6136,6136,1203,-23.535158846240403,-46.64598381709848,sao paulo,SP
6137,6137,1232,-23.53579870552253,-46.660628304749245,são paulo,SP
6138,6138,1210,-23.539538409660093,-46.64164661878931,sao paulo,SP
6139,6139,1226,-23.538613086588995,-46.653402358445405,sao paulo,SP
6140,6140,1219,-23.541397176524868,-46.644789232442754,sao paulo,SP
6141,6141,1205,-23.540821239800337,-46.63938639800332,são paulo,SP
6142,6142,1226,-23.54333419900166,-46.65453150721337,sao paulo,SP
6143,6143,1220,-23.54337978573488,-46.64651259103238,sao paulo,SP
6144,6144,1259,-23.53923650597261,-46.68846799209416,sao paulo,SP
6145,6145,1259,-23.543099392723217,-46.68290738510581,sao paulo,SP
6146,6146,1212,-23.537051360811343,-46.63696000331822,são paulo,SP
6147,6147,1226,-23.539776715794314,-46.652833110739245,sao paulo,SP
6148,6148,1218,-23.532755553147915,-46.65251877047145,são paulo,SP
6149,6149,1232,-23.5372586014484,-46.66230152415024,sao paulo,SP
6150,6150,1202,-23.53780512960935,-46.64490920315662,sao paulo,SP
6151,6151,1224,-23.542690547319527,-46.6529535,sao paulo,SP
6152,6152,1252,-23.54133196929676,-46.679097073536056,sao paulo,SP
6153,6153,1239,-23.51271682039333,-46.457361203882,sao paulo,SP
6154,6154,1233,-23.533696152374613,-46.66074519525075,sao paulo,SP
6155,6155,1240,-23.54460656148645,-46.65679157522068,sao paulo,SP
6156,6156,1215,-23.534826589791635,-46.64635511726011,sao paulo,SP
6157,6157,1227,-23.55161923797691,-46.660634990327466,sao paulo,SP
6158,6158,1226,-23.5381908506838,-46.65132322730685,sao paulo,SP
6159,6159,1242,-23.547355365803007,-46.65605969455826,sao paulo,SP
6160,6160,1232,-23.53586276380634,-46.66065777200065,sao paulo,SP
6161,6161,1222,-23.5453604454671,-46.65100477990652,sao paulo,SP
6162,6162,1243,-23.54586825950717,-46.66110045406543,sao paulo,SP
6163,6163,1226,-23.5381908506838,-46.65132322730685,sao paulo,SP
6164,6164,1243,-23.548525281983977,-46.66019094601536,sao paulo,SP
6165,6165,1257,-23.540267943937884,-46.68621703926946,são paulo,SP
6166,6166,1229,-23.540792510416004,-46.65822371732354,sao paulo,SP
6167,6167,1223,-23.543674470713864,-46.65372283236192,sao paulo,SP
6168,6168,1227,-23.55387281072185,-46.66240021619837,sao paulo,SP
6169,6169,1239,-23.54837171579432,-46.65499305828379,sao paulo,SP
6170,6170,1214,-23.540043520399337,-46.646521621847725,sao paulo,SP
6171,6171,1232,-23.53676737440136,-46.65507313113856,sao paulo,SP
6172,6172,1224,-23.541771478215686,-46.64807027699232,sao paulo,SP
6173,6173,1232,-23.533633791563275,-46.659463936580295,são paulo,SP
6174,6174,1222,-23.545417452680464,-46.64919169900168,sao paulo,SP
6175,6175,1219,-23.540383325279112,-46.6453305,sao paulo,SP
6176,6176,1229,-23.535728099082466,-46.65541799070918,sao paulo,SP
6177,6177,1229,-23.54096134139296,-46.657748702752585,sao paulo,SP
6178,6178,1232,-23.537390438513537,-46.66186295031453,são paulo,SP
6179,6179,1228,-23.55442720760001,-46.66300379101501,são paulo,SP
6180,6180,1257,-23.54206471663105,-46.68750966596462,sao paulo,SP
6181,6181,1201,-23.53494927852463,-46.65182386965673,sao paulo,SP
6182,6182,1218,-23.53204141020835,-46.65152643381033,sao paulo,SP
6183,6183,1219,-23.5430884432454,-46.64406984485543,são paulo,SP
6184,6184,1226,-23.538854053840403,-46.65311585123207,são paulo,SP
6185,6185,1239,-23.54837171579432,-46.65499305828379,sao paulo,SP
6186,6186,1251,-23.546584027468462,-46.67423182693759,sao paulo,SP
6187,6187,1240,-23.542733189018342,-46.659966097149216,são paulo,SP
6188,6188,1244,-23.55247393505109,-46.6634228617923,sao paulo,SP
6189,6189,1230,-23.54092826533555,-46.65850290660166,sao paulo,SP
6190,6190,1227,-23.54467160343472,-46.65713680171736,sao paulo,SP
6191,6191,1243,-23.54786228919734,-46.65795075284206,sao paulo,SP
6192,6192,1201,-23.534834070777286,-46.64868413641868,sao paulo,SP
6193,6193,1224,-23.54266247821568,-46.65572103136361,sao paulo,SP
6194,6194,1243,-23.54762694754457,-46.661794014570944,sao paulo,SP
6195,6195,1259,-23.540911312799327,-46.68496749500834,sao paulo,SP
6196,6196,1201,-23.53646354232788,-46.64729617208146,sao paulo,SP
6197,6197,1238,-23.54126327699232,-46.65082846280802,sao paulo,SP
6198,6198,1229,-23.53786484929881,-46.66259214308378,sao paulo,SP
6199,6199,1235,-23.535448040798656,-46.6637504141035,sao paulo,SP
6200,6200,1243,-23.549321754659747,-46.65843340466843,sao paulo,SP
6201,6201,1239,-23.54742884263372,-46.65507697654225,sao paulo,SP
6202,6202,1259,-23.54158453150784,-46.68672551762937,sao paulo,SP
6203,6203,1248,-23.54821478657161,-46.66986056105377,sao paulo,SP
6204,6204,1243,-23.54912083126541,-46.65891393020367,sao paulo,SP
6205,6205,1259,-23.53867416847477,-46.68911005231119,sao paulo,SP
6206,6206,1222,-23.54539249624909,-46.64838057799065,sao paulo,SP
6207,6207,1223,-23.543857477927222,-46.645033164723856,sao paulo,SP
6208,6208,1226,-23.536485649460428,-46.652417533585286,sao paulo,SP
6209,6209,1222,-23.54549460399061,-46.64436299999999,sao paulo,SP
6210,6210,1228,-23.54467160343472,-46.65713680171736,são paulo,SP
6211,6211,1223,-23.54377048514058,-46.6485429970858,sao paulo,SP
6212,6212,1223,-23.5447075434244,-46.64514974562872,são paulo,SP
6213,6213,1229,-23.54036738412488,-46.65900446502971,sao paulo,SP
6214,6214,1243,-23.54851793672452,-46.656442408967614,sao paulo,SP
6215,6215,1241,-23.548801054677128,-46.65258855467712,sao paulo,SP
6216,6216,1211,-23.53705769969416,-46.64947645115126,são paulo,SP
6217,6217,1221,-23.54672139494492,-46.6474843247159,sao paulo,SP
6218,6218,1246,-23.5500909775232,-46.6625894141035,sao paulo,SP
6219,6219,1215,-23.53556704218364,-46.64521871218764,sao paulo,SP
6220,6220,1251,-23.545614226758595,-46.67534040703436,sao paulo,SP
6221,6221,1209,-23.542447526775977,-46.644168126983615,sao paulo,SP
6222,6222,1231,-23.53446553205609,-46.658828524842725,sao paulo,SP
6223,6223,1230,-23.536377450458755,-46.65719188190317,sao paulo,SP
6224,6224,1222,-23.54755400444339,-46.64948798112987,sao paulo,SP
6225,6225,1245,-23.55168653427779,-46.66409038190318,são paulo,SP
6226,6226,1226,-23.53701457507645,-46.65337793005944,são paulo,SP
6227,6227,1252,-23.54136966388715,-46.68109020843673,sao paulo,SP
6228,6228,1228,-23.537361918456263,-46.65445004492167,sao paulo,SP
6229,6229,1242,-23.547526626983625,-46.65580327269316,sao paulo,SP
6230,6230,1230,-23.532011454902168,-46.6536078075192,sao paulo,SP
6231,6231,1252,-23.54248095999793,-46.67732383199128,sao paulo,SP
6232,6232,1227,-23.537290117980763,-46.65443089812821,sao paulo,SP
6233,6233,1226,-23.5381908506838,-46.65132322730685,sao paulo,SP
6234,6234,1220,-23.54438719900165,-46.64656051442672,sao paulo,SP
6235,6235,1201,-23.53793143297362,-46.646094755900485,sao paulo,SP
6236,6236,1214,-23.53764882930352,-46.64423621371684,sao paulo,SP
6237,6237,1259,-23.54269440299499,-46.6849685589763,sao paulo,SP
6238,6238,1216,-23.53523914432453,-46.650427328755256,são paulo,SP
6239,6239,1202,-23.534508792948248,-46.64760905092621,sao paulo,SP
6240,6240,1224,-23.541718547319537,-46.64883066180968,sao paulo,SP
6241,6241,1243,-23.54877163419699,-46.66195570497429,sao paulo,SP
6242,6242,1239,-23.54574501526344,-46.65600846517394,sao paulo,SP
6243,6243,1240,-23.5432772134284,-46.66243211933757,sao paulo,SP
6244,6244,1223,-23.543742478215684,-46.6519131931733,sao paulo,SP
6245,6245,1242,-23.546883331669445,-46.6572742857349,sao paulo,SP
6246,6246,1222,-23.54755400444339,-46.64948798112987,sao paulo,SP
6247,6247,1217,-23.529235452680464,-46.64531620344507,sao paulo,SP
6248,6248,1220,-23.542757999999992,-46.64547398167813,sao paulo,SP
6249,6249,1224,-23.542662489035724,-46.65369091326679,são paulo,SP
6250,6250,1258,-23.54139676770148,-46.685696705926574,sao paulo,SP
6251,6251,1228,-23.5525855187259,-46.66122261324938,sao paulo,SP
6252,6252,1230,-23.532734734664448,-46.654324449073776,sao paulo,SP
6253,6253,1232,-23.537851795169946,-46.6613434056494,sao paulo,SP
6254,6254,1239,-23.51275140074596,-46.45747547495638,sao paulo,SP
6255,6255,1229,-23.53535909908248,-46.65524002345775,sao paulo,SP
6256,6256,1230,-23.532011454902168,-46.6536078075192,sao paulo,SP
6257,6257,1209,-23.542447526775977,-46.644168126983615,sao paulo,SP
6258,6258,1259,-23.539844494027392,-46.68650500790586,sao paulo,SP
6259,6259,1246,-23.55502644491884,-46.66888235221301,sao paulo,SP
6260,6260,1202,-23.53367043075191,-46.648289373160594,sao paulo,SP
6261,6261,1250,-23.54660031807944,-46.67176251067581,sao paulo,SP
6262,6262,1224,-23.5414218193202,-46.65210461420167,sao paulo,SP
6263,6263,1224,-23.542684470713866,-46.652724000000006,sao paulo,SP
6264,6264,1231,-23.537368424923542,-46.659900509579295,sao paulo,SP
6265,6265,1222,-23.54403569608748,-46.65025051442673,sao paulo,SP
6266,6266,1231,-23.53738859339832,-46.65984154480936,sao paulo,SP
6267,6267,1229,-23.54069616180968,-46.6570942857349,são paulo,SP
6268,6268,1229,-23.540900658607026,-46.65773332278264,sao paulo,SP
6269,6269,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6270,6270,1239,-23.54625801526344,-46.65457843963871,sao paulo,SP
6271,6271,1242,-23.547355365803007,-46.65605969455826,sao paulo,SP
6272,6272,1232,-23.53393642853021,-46.65967660436259,sao paulo,SP
6273,6273,1228,-23.550191570633054,-46.65993018096825,sao paulo,SP
6274,6274,1228,-23.553517233135235,-46.662141823763605,sao paulo,SP
6275,6275,1214,-23.539690634197,-46.6462616555486,sao paulo,SP
6276,6276,1233,-23.535170371083133,-46.66150428628315,são paulo,SP
6277,6277,1202,-23.531159168474776,-46.65159702484274,sao paulo,SP
6278,6278,1238,-23.54397971579432,-46.651665442264445,sao paulo,SP
6279,6279,1230,-23.53483973910785,-46.65791652331353,sao paulo,SP
6280,6280,1259,-23.54215952677598,-46.68576437301637,sao paulo,SP
6281,6281,1217,-23.533844773241405,-46.64940663613022,sao paulo,SP
6282,6282,1245,-23.550877813203343,-46.662288102833394,sao paulo,SP
6283,6283,1210,-23.5412498978591,-46.64420095322872,sao paulo,SP
6284,6284,1223,-23.543804536211034,-46.646850913266775,sao paulo,SP
6285,6285,1237,-23.54364128919734,-46.66841865779897,sao paulo,SP
6286,6286,1229,-23.539704202060094,-46.66016623480868,sao paulo,SP
6287,6287,1240,-23.54460656148645,-46.65679157522068,sao paulo,SP
6288,6288,1238,-23.54126327699232,-46.65082846280802,sao paulo,SP
6289,6289,1202,-23.53510323258697,-46.64719450014424,sao paulo,SP
6290,6290,1258,-23.544731000836723,-46.68671941020837,sao paulo,SP
6291,6291,1238,-23.544087903975942,-46.655550602140885,são paulo,SP
6292,6292,1218,-23.529631285042395,-46.64375478726409,sao paulo,SP
6293,6293,1229,-23.539289311414347,-46.6608760088868,sao paulo,SP
6294,6294,1240,-23.54376275269785,-46.658558012205006,sao paulo,SP
6295,6295,1229,-23.540238681372298,-46.65911756771886,sao paulo,SP
6296,6296,1202,-23.535831090484127,-46.64661310949849,sao paulo,SP
6297,6297,1240,-23.543201441571963,-46.65923430598998,sao paulo,SP
6298,6298,1206,-23.54003855453289,-46.63964825269783,são paulo,SP
6299,6299,1221,-23.545889329447743,-46.64900098557327,sao paulo,SP
6300,6300,1224,-23.541555489035733,-46.6539697456287,sao paulo,SP
6301,6301,1240,-23.54415963087877,-46.65785481655022,sao paulo,SP
6302,6302,1223,-23.54377048514058,-46.6485429970858,sao paulo,SP
6303,6303,1230,-23.5343822637038,-46.65764787669799,são paulo,SP
6304,6304,1242,-23.54761865973221,-46.65557483097694,sao paulo,SP
6305,6305,1224,-23.54266708263639,-46.65319124725632,são paulo,SP
6306,6306,1214,-23.53764882930352,-46.64423621371684,sao paulo,SP
6307,6307,1220,-23.54662819900167,-46.64664406549716,sao paulo,SP
6308,6308,1229,-23.54135734139297,-46.656479618933545,sao paulo,SP
6309,6309,1221,-23.54220877990652,-46.647641488891495,sao paulo,SP
6310,6310,1234,-23.537669406053418,-46.66365284012354,são paulo,SP
6311,6311,1201,-23.537662344162925,-46.64713856771886,sao paulo,SP
6312,6312,1227,-23.55437681072185,-46.66288171619834,sao paulo,SP
6313,6313,1216,-23.53597285667968,-46.651407002063245,sao paulo,SP
6314,6314,1251,-23.546584027468462,-46.67423182693759,sao paulo,SP
6315,6315,1232,-23.533633791563275,-46.659463936580295,são paulo,SP
6316,6316,1205,-23.52927726810552,-46.64872815681803,sao paulo,SP
6317,6317,1235,-23.53645971856428,-46.66424678602334,sao paulo,SP
6318,6318,1218,-23.53154468082404,-46.65066866833055,são paulo,SP
6319,6319,1258,-23.543660399936574,-46.68463395449813,são paulo,SP
6320,6320,1221,-23.547195471002325,-46.64862436372553,sao paulo,SP
6321,6321,1240,-23.54609140576496,-46.65321297584976,sao paulo,SP
6322,6322,1240,-23.54564261977027,-46.65439388204739,sao paulo,SP
6323,6323,1255,-23.54667266472387,-46.681304270327225,sao paulo,SP
6324,6324,1243,-23.54586825950717,-46.66110045406543,sao paulo,SP
6325,6325,1223,-23.544747471002324,-46.64592377699231,sao paulo,SP
6326,6326,1210,-23.541689923394323,-46.64378147876395,sao paulo,SP
6327,6327,1233,-23.53286815237461,-46.66033569525076,sao paulo,SP
6328,6328,1233,-23.53297239133824,-46.66050905245541,sao paulo,SP
6329,6329,1258,-23.54098422508515,-46.6854768012868,sao paulo,SP
6330,6330,1219,-23.541467521784305,-46.646211242714514,são paulo,SP
6331,6331,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6332,6332,1214,-23.540043520399337,-46.646521621847725,são paulo,SP
6333,6333,1252,-23.542233024698497,-46.67916585858964,sao paulo,SP
6334,6334,1257,-23.542921655288804,-46.687539331669456,sao paulo,SP
6335,6335,1224,-23.54066420621503,-46.65192941133353,sao paulo,SP
6336,6336,1223,-23.543857477927222,-46.645033164723856,são paulo,SP
6337,6337,1223,-23.54431612155928,-46.652483923394335,sao paulo,SP
6338,6338,1232,-23.53600055037796,-46.66126405689882,sao paulo,SP
6339,6339,1258,-23.5433184837556,-46.687135954498125,sao paulo,SP
6340,6340,1203,-23.53375485706044,-46.64696649402738,são paulo,SP
6341,6341,1209,-23.54299162254022,-46.64488714279532,sao paulo,SP
6342,6342,1232,-23.537702693029058,-46.65287449624908,sao paulo,SP
6343,6343,1201,-23.53928391672922,-46.644898930463455,são paulo,SP
6344,6344,1224,-23.542684470713866,-46.652724000000006,sao paulo,SP
6345,6345,1242,-23.546217583126545,-46.65880336372555,sao paulo,SP
6346,6346,1239,-23.54574501526344,-46.65600846517394,sao paulo,SP
6347,6347,1202,-23.53250959838998,-46.64916678934157,são paulo,SP
6348,6348,1219,-23.541467521784305,-46.646211242714514,sao paulo,SP
6349,6349,1259,-23.54047808687744,-46.68836885581969,são paulo,SP
6350,6350,1218,-23.53154468082404,-46.65066866833055,sao paulo,SP
6351,6351,1232,-23.532963789341565,-46.65918830474924,sao paulo,SP
6352,6352,1216,-23.531889142939555,-46.644535922153565,são paulo,SP
6353,6353,1203,-23.537119379681474,-46.64438743865777,sao paulo,SP
6354,6354,1227,-23.553436766864767,-46.66198920177162,sao paulo,SP
6355,6355,1236,-23.5452528953776,-46.6670542790698,sao paulo,SP
6356,6356,1207,-23.53738962031853,-46.63998706134221,sao paulo,SP
6357,6357,1237,-23.5436516924808,-46.66835539716661,sao paulo,SP
6358,6358,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6359,6359,1206,-23.533442665272137,-46.64461912363674,sao paulo,SP
6360,6360,1240,-23.542733189018342,-46.659966097149216,são paulo,SP
6361,6361,1218,-23.52943364086209,-46.64740556618965,sao paulo,SP
6362,6362,1230,-23.53377888121068,-46.65720560713254,sao paulo,SP
6363,6363,1225,-23.54061750375701,-46.64834163525374,sao paulo,SP
6364,6364,1232,-23.54006879156327,-46.66146121870852,sao paulo,SP
6365,6365,1222,-23.54579024562871,-46.650363967251415,sao paulo,SP
6366,6366,1223,-23.54385346378897,-46.64723369608748,sao paulo,SP
6367,6367,1222,-23.547159576461446,-46.64989460560333,sao paulo,SP
6368,6368,1226,-23.53874294171619,-46.65184230391253,sao paulo,SP
6369,6369,1215,-23.53645723480867,-46.64658579072654,sao paulo,SP
6370,6370,1224,-23.54013741825844,-46.65227290521668,sao paulo,SP
6371,6371,1202,-23.53128682431185,-46.65005957063307,sao paulo,SP
6372,6372,1258,-23.54246914126612,-46.683793633648726,sao paulo,SP
6373,6373,1255,-23.54535543796528,-46.68218841312255,sao paulo,SP
6374,6374,1228,-23.55079660338164,-46.66024922482535,sao paulo,SP
6375,6375,1239,-23.550266149027745,-46.65841287927745,sao paulo,SP
6376,6376,1235,-23.539924791563266,-46.661443218708506,sao paulo,SP
6377,6377,1229,-23.54142441825844,-46.65611590521669,sao paulo,SP
6378,6378,1239,-23.548299317790978,-46.65555908895493,são paulo,SP
6379,6379,1224,-23.54135720621503,-46.65214091133354,sao paulo,SP
6380,6380,1234,-23.5332113782965,-46.66143527185642,são paulo,SP
6381,6381,1213,-23.53530599999999,-46.63902374999999,sao paulo,SP
6382,6382,1229,-23.54069616180968,-46.6570942857349,são paulo,SP
6383,6383,1244,-23.54916113849616,-46.660711431588645,sao paulo,SP
6384,6384,1231,-23.53479549347913,-46.65894497515726,sao paulo,SP
6385,6385,1222,-23.54546842382701,-46.64632514654624,sao paulo,SP
6386,6386,1258,-23.54585680766344,-46.6888702425703,sao paulo,SP
6387,6387,1225,-23.538694007913872,-46.64964466619133,sao paulo,SP
6388,6388,1223,-23.544563521784305,-46.65126074562872,sao paulo,SP
6389,6389,1243,-23.548068659732213,-46.65759074715793,sao paulo,SP
6390,6390,1240,-23.54613154316459,-46.65326102415025,sao paulo,SP
6391,6391,1207,-23.5384507821282,-46.63921381571352,sao paulo,SP
6392,6392,1232,-23.539924791563266,-46.661443218708506,sao paulo,SP
6393,6393,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6394,6394,1229,-23.54036738412488,-46.65900446502971,sao paulo,SP
6395,6395,1227,-23.55056193228113,-46.66005817262971,sao paulo,SP
6396,6396,1238,-23.544870987794976,-46.65347143450284,sao paulo,SP
6397,6397,1231,-23.538223885654084,-46.66067355107045,são paulo,SP
6398,6398,1239,-23.54622900305841,-46.654494549252775,sao paulo,SP
6399,6399,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6400,6400,1229,-23.53508886816895,-46.65504750929084,sao paulo,SP
6401,6401,1239,-23.547875908967605,-46.65437333666112,sao paulo,SP
6402,6402,1232,-23.533118203445063,-46.65920567692889,sao paulo,SP
6403,6403,1215,-23.535946906745902,-46.64808511296093,sao paulo,SP
6404,6404,1230,-23.53543828642738,-46.65825850222171,sao paulo,SP
6405,6405,1244,-23.55244266028047,-46.66254393796528,são paulo,SP
6406,6406,1203,-23.537119379681474,-46.64438743865777,sao paulo,SP
6407,6407,1223,-23.544664554532897,-46.64806974271451,são paulo,SP
6408,6408,1240,-23.5429907016274,-46.66122404495359,sao paulo,SP
6409,6409,1240,-23.5433879572681,-46.65911010159263,sao paulo,SP
6410,6410,1221,-23.54672139494492,-46.6474843247159,são paulo,SP
6411,6411,1241,-23.54551936580301,-46.65724302692019,sao paulo,SP
6412,6412,1204,-23.540107620318533,-46.64102303580702,sao paulo,SP
6413,6413,1222,-23.54579024562871,-46.650363967251415,sao paulo,SP
6414,6414,1232,-23.538268634745243,-46.65214549624907,sao paulo,SP
6415,6415,1238,-23.54504940605341,-46.65202280737497,são paulo,SP
6416,6416,1222,-23.545417452680464,-46.64919169900168,sao paulo,SP
6417,6417,1227,-23.537290101005617,-46.6544308936015,sao paulo,SP
6418,6418,1232,-23.539924791563266,-46.661443218708506,sao paulo,SP
6419,6419,1228,-23.54913257784642,-46.65938866654152,sao paulo,SP
6420,6420,1230,-23.537178450458764,-46.65743135636794,sao paulo,SP
6421,6421,1231,-23.538283962259754,-46.66051049278664,sao paulo,SP
6422,6422,1203,-23.537119379681474,-46.64438743865777,sao paulo,SP
6423,6423,1217,-23.53154437745977,-46.64794638273988,são paulo,SP
6424,6424,1223,-23.5447075434244,-46.64514974562872,sao paulo,SP
6425,6425,1214,-23.5407732850424,-46.64647108575226,sao paulo,SP
6426,6426,1224,-23.5403885276127,-46.65143548612153,sao paulo,SP
6427,6427,1232,-23.532650203445066,-46.65896365139368,são paulo,SP
6428,6428,1209,-23.540729963085703,-46.64250834531055,sao paulo,SP
6429,6429,1243,-23.54698673244274,-46.66323834179699,sao paulo,SP
6430,6430,1240,-23.54613154316459,-46.65326102415025,sao paulo,SP
6431,6431,1259,-23.543099392723217,-46.68290738510581,sao paulo,SP
6432,6432,1244,-23.55244266028047,-46.66254393796528,sao paulo,SP
6433,6433,1229,-23.538962585763286,-46.66147575557427,são paulo,SP
6434,6434,1237,-23.54243125189645,-46.66884135118257,são paulo,SP
6435,6435,1229,-23.53731316763806,-46.65604201387845,sao paulo,SP
6436,6436,1231,-23.53897256203472,-46.66030514403607,sao paulo,SP
6437,6437,1229,-23.538050193173287,-46.65630037898899,sao paulo,SP
6438,6438,1230,-23.537998424923543,-46.65766948404407,são paulo,SP
6439,6439,1240,-23.542353240088783,-46.66053653886542,sao paulo,SP
6440,6440,1209,-23.542786351924544,-46.64468732445609,sao paulo,SP
6441,6441,1221,-23.542789452680463,-46.64862050291418,sao paulo,SP
6442,6442,1209,-23.53869831917597,-46.63831629892086,sao paulo,SP
6443,6443,1244,-23.546999430751924,-46.660481344855405,sao paulo,SP
6444,6444,1227,-23.548011170696483,-46.6587651330718,sao paulo,SP
6445,6445,1257,-23.540529142939555,-46.686399103381646,sao paulo,SP
6446,6446,1228,-23.53736190148112,-46.65445004039496,sao paulo,SP
6447,6447,1223,-23.543762510964267,-46.65126191909516,sao paulo,SP
6448,6448,1214,-23.53719414516125,-46.64330786288881,sao paulo,SP
6449,6449,1210,-23.541636897859103,-46.64384095322872,sao paulo,SP
6450,6450,1223,-23.543881438253745,-46.64608211518262,sao paulo,SP
6451,6451,1257,-23.54618865583707,-46.690027983351584,são paulo,SP
