,Product_id,Product_category_name,Product_weight_g,Product_length_cm,Product_height_cm,Product_width_cm
5485,PRODUCT_05485,home_utilities,300.0,50.0,4.0,11.0
5486,PRODUCT_05486,toys,350.0,20.0,25.0,20.0
5487,PRODUCT_05487,furniture_decor,10050.0,40.0,45.0,40.0
5488,PRODUCT_05488,home_utilities,1100.0,40.0,10.0,35.0
5489,PRODUCT_05489,home_utilities,9900.0,61.0,31.0,31.0
5490,PRODUCT_05490,Unknown,800.0,20.0,12.0,15.0
5491,PRODUCT_05491,bed_bath_table,900.0,50.0,5.0,50.0
5492,PRODUCT_05492,sports_leisure,600.0,21.0,19.0,13.0
5493,PRODUCT_05493,bed_bath_table,1750.0,40.0,6.0,30.0
5494,PRODUCT_05494,Unknown,1950.0,40.0,8.0,30.0
5495,PRODUCT_05495,perfumery,850.0,20.0,20.0,15.0
5496,PRODUCT_05496,baby,16900.0,62.0,35.0,52.0
5497,PRODUCT_05497,watches_gifts,350.0,16.0,12.0,11.0
5498,PRODUCT_05498,health_beauty,383.0,25.0,11.0,15.0
5499,PRODUCT_05499,fashion_shoes,200.0,29.0,7.0,16.0
5500,PRODUCT_05500,furniture_decor,3000.0,69.0,11.0,11.0
5501,PRODUCT_05501,luggage_accessories,6360.0,31.0,45.0,54.0
5502,PRODUCT_05502,garden_tools,750.0,24.0,9.0,24.0
5503,PRODUCT_05503,furniture_decor,500.0,50.0,5.0,30.0
5504,PRODUCT_05504,bed_bath_table,3600.0,35.0,35.0,35.0
5505,PRODUCT_05505,stationery,1500.0,38.0,30.0,28.0
5506,PRODUCT_05506,sports_leisure,300.0,20.0,5.0,20.0
5507,PRODUCT_05507,furniture_decor,12950.0,68.0,26.0,44.0
5508,PRODUCT_05508,home_utilities,530.0,17.0,17.0,19.0
5509,PRODUCT_05509,watches_gifts,700.0,19.0,9.0,15.0
5510,PRODUCT_05510,furniture_decor,700.0,21.0,12.0,16.0
5511,PRODUCT_05511,stationery,200.0,16.0,10.0,11.0
5512,PRODUCT_05512,baby,21200.0,75.0,52.0,25.0
5513,PRODUCT_05513,home_utilities,30000.0,60.0,60.0,60.0
5514,PRODUCT_05514,home_appliances,4920.0,65.0,11.0,33.0
5515,PRODUCT_05515,bed_bath_table,250.0,16.0,10.0,16.0
5516,PRODUCT_05516,health_beauty,1317.0,20.0,19.0,16.0
5517,PRODUCT_05517,home_utilities,1500.0,30.0,14.0,28.0
5518,PRODUCT_05518,toys,5700.0,39.0,30.0,29.0
5519,PRODUCT_05519,computers_accessories,700.0,28.0,10.0,19.0
5520,PRODUCT_05520,bed_bath_table,2050.0,45.0,22.0,33.0
5521,PRODUCT_05521,baby,9400.0,75.0,15.0,50.0
5522,PRODUCT_05522,technical_books,500.0,23.0,3.0,16.0
5523,PRODUCT_05523,sports_leisure,150.0,25.0,25.0,25.0
5524,PRODUCT_05524,fashion_bags_accessories,200.0,16.0,3.0,15.0
5525,PRODUCT_05525,sports_leisure,1325.0,24.0,24.0,20.0
5526,PRODUCT_05526,cool_stuff,19500.0,71.0,76.0,50.0
5527,PRODUCT_05527,watches_gifts,300.0,16.0,11.0,11.0
5528,PRODUCT_05528,bed_bath_table,3300.0,44.0,18.0,34.0
5529,PRODUCT_05529,small_appliances,575.0,20.0,11.0,17.0
5530,PRODUCT_05530,health_beauty,350.0,35.0,16.0,20.0
5531,PRODUCT_05531,health_beauty,3600.0,40.0,11.0,21.0
5532,PRODUCT_05532,toys,1700.0,36.0,18.0,27.0
5533,PRODUCT_05533,furniture_decor,1500.0,59.0,10.0,25.0
5534,PRODUCT_05534,home_utilities,26950.0,44.0,48.0,44.0
5535,PRODUCT_05535,books_general_interest,250.0,27.0,9.0,18.0
5536,PRODUCT_05536,garden_tools,8000.0,49.0,28.0,57.0
5537,PRODUCT_05537,sports_leisure,500.0,25.0,15.0,20.0
5538,PRODUCT_05538,baby,483.0,17.0,24.0,21.0
5539,PRODUCT_05539,computers_accessories,9600.0,52.0,19.0,51.0
5540,PRODUCT_05540,perfumery,487.0,21.0,17.0,17.0
5541,PRODUCT_05541,home_appliances,250.0,27.0,13.0,17.0
5542,PRODUCT_05542,home_utilities,5500.0,32.0,32.0,32.0
5543,PRODUCT_05543,sports_leisure,300.0,17.0,17.0,12.0
5544,PRODUCT_05544,health_beauty,667.0,30.0,16.0,16.0
5545,PRODUCT_05545,electronics,100.0,25.0,7.0,16.0
5546,PRODUCT_05546,sports_leisure,300.0,18.0,8.0,14.0
5547,PRODUCT_05547,cool_stuff,1200.0,42.0,25.0,15.0
5548,PRODUCT_05548,sports_leisure,6650.0,30.0,50.0,30.0
5549,PRODUCT_05549,computers_accessories,140.0,16.0,11.0,17.0
5550,PRODUCT_05550,computers_accessories,1700.0,31.0,12.0,22.0
5551,PRODUCT_05551,stationery,750.0,16.0,20.0,35.0
5552,PRODUCT_05552,watches_gifts,400.0,16.0,11.0,20.0
5553,PRODUCT_05553,bed_bath_table,750.0,16.0,16.0,16.0
5554,PRODUCT_05554,fashion_bags_accessories,1100.0,42.0,13.0,43.0
5555,PRODUCT_05555,automotive,9250.0,67.0,6.0,20.0
5556,PRODUCT_05556,home_utilities,145.0,19.0,4.0,12.0
5557,PRODUCT_05557,automotive,5100.0,47.0,19.0,23.0
5558,PRODUCT_05558,health_beauty,450.0,86.0,15.0,15.0
5559,PRODUCT_05559,computers_accessories,200.0,30.0,2.0,39.0
5560,PRODUCT_05560,signaling_and_security,1350.0,33.0,13.0,20.0
5561,PRODUCT_05561,fashion_bags_accessories,100.0,16.0,5.0,16.0
5562,PRODUCT_05562,bed_bath_table,950.0,35.0,15.0,25.0
5563,PRODUCT_05563,cool_stuff,517.0,25.0,18.0,22.0
5564,PRODUCT_05564,automotive,100.0,24.0,2.0,17.0
5565,PRODUCT_05565,cool_stuff,423.0,24.0,13.0,16.0
5566,PRODUCT_05566,computers_accessories,867.0,34.0,15.0,15.0
5567,PRODUCT_05567,construction_tools_construction,100.0,20.0,4.0,25.0
5568,PRODUCT_05568,stationery,4200.0,25.0,55.0,37.0
5569,PRODUCT_05569,toys,583.0,18.0,21.0,21.0
5570,PRODUCT_05570,baby,12350.0,60.0,32.0,42.0
5571,PRODUCT_05571,telephony,350.0,17.0,4.0,12.0
5572,PRODUCT_05572,pet_shop,1400.0,50.0,20.0,40.0
5573,PRODUCT_05573,pet_shop,200.0,20.0,10.0,20.0
5574,PRODUCT_05574,bed_bath_table,1750.0,40.0,6.0,30.0
5575,PRODUCT_05575,telephony,150.0,19.0,3.0,11.0
5576,PRODUCT_05576,automotive,350.0,16.0,5.0,11.0
5577,PRODUCT_05577,furniture_decor,300.0,38.0,15.0,30.0
5578,PRODUCT_05578,sports_leisure,200.0,16.0,5.0,13.0
5579,PRODUCT_05579,furniture_decor,3150.0,105.0,3.0,70.0
5580,PRODUCT_05580,bed_bath_table,550.0,16.0,10.0,16.0
5581,PRODUCT_05581,pet_shop,700.0,20.0,11.0,13.0
5582,PRODUCT_05582,small_appliances,1150.0,16.0,16.0,16.0
5583,PRODUCT_05583,furniture_decor,1500.0,35.0,9.0,25.0
5584,PRODUCT_05584,watches_gifts,440.0,18.0,14.0,17.0
5585,PRODUCT_05585,office_furniture,10850.0,58.0,28.0,58.0
5586,PRODUCT_05586,stationery,250.0,21.0,7.0,15.0
5587,PRODUCT_05587,bed_bath_table,350.0,47.0,4.0,35.0
5588,PRODUCT_05588,health_beauty,150.0,20.0,20.0,15.0
5589,PRODUCT_05589,cool_stuff,700.0,25.0,5.0,15.0
5590,PRODUCT_05590,home_utilities,1600.0,42.0,15.0,24.0
5591,PRODUCT_05591,signaling_and_security,300.0,20.0,11.0,15.0
5592,PRODUCT_05592,sports_leisure,1200.0,20.0,35.0,26.0
5593,PRODUCT_05593,automotive,3150.0,100.0,3.0,42.0
5594,PRODUCT_05594,watches_gifts,153.0,17.0,11.0,15.0
5595,PRODUCT_05595,furniture_decor,250.0,24.0,3.0,12.0
5596,PRODUCT_05596,electronics,175.0,21.0,11.0,13.0
5597,PRODUCT_05597,health_beauty,200.0,18.0,11.0,13.0
5598,PRODUCT_05598,books_general_interest,300.0,24.0,3.0,18.0
5599,PRODUCT_05599,home_construction,600.0,39.0,12.0,12.0
5600,PRODUCT_05600,cool_stuff,850.0,31.0,20.0,32.0
5601,PRODUCT_05601,computers_accessories,250.0,17.0,10.0,13.0
5602,PRODUCT_05602,stationery,1475.0,40.0,33.0,24.0
5603,PRODUCT_05603,automotive,1700.0,45.0,20.0,45.0
5604,PRODUCT_05604,furniture_decor,1600.0,53.0,8.0,11.0
5605,PRODUCT_05605,pet_shop,6372.0,64.0,17.0,52.0
5606,PRODUCT_05606,living_room_furniture,17800.0,70.0,15.0,24.0
5607,PRODUCT_05607,furniture_decor,200.0,16.0,16.0,16.0
5608,PRODUCT_05608,sports_leisure,1150.0,60.0,15.0,15.0
5609,PRODUCT_05609,living_room_furniture,3400.0,33.0,13.0,33.0
5610,PRODUCT_05610,computers_accessories,100.0,16.0,8.0,11.0
5611,PRODUCT_05611,home_appliances_2,1938.0,32.0,19.0,21.0
5612,PRODUCT_05612,home_utilities,10450.0,61.0,28.0,28.0
5613,PRODUCT_05613,computers_accessories,820.0,48.0,8.0,28.0
5614,PRODUCT_05614,marketplace,1500.0,48.0,9.0,16.0
5615,PRODUCT_05615,living_room_furniture,12400.0,72.0,25.0,22.0
5616,PRODUCT_05616,bed_bath_table,7150.0,40.0,20.0,40.0
5617,PRODUCT_05617,home_utilities,153.0,30.0,13.0,17.0
5618,PRODUCT_05618,fashion_bags_accessories,150.0,17.0,7.0,12.0
5619,PRODUCT_05619,telephony,350.0,17.0,4.0,12.0
5620,PRODUCT_05620,consoles_games,800.0,20.0,20.0,20.0
5621,PRODUCT_05621,computers_accessories,100.0,16.0,8.0,12.0
5622,PRODUCT_05622,perfumery,400.0,20.0,20.0,20.0
5623,PRODUCT_05623,fashion_bags_accessories,100.0,24.0,4.0,34.0
5624,PRODUCT_05624,furniture_decor,22625.0,66.0,43.0,66.0
5625,PRODUCT_05625,automotive,100.0,24.0,2.0,17.0
5626,PRODUCT_05626,musical_instruments,500.0,30.0,20.0,30.0
5627,PRODUCT_05627,automotive,5575.0,63.0,9.0,63.0
5628,PRODUCT_05628,watches_gifts,250.0,16.0,10.0,11.0
5629,PRODUCT_05629,home_comfort,1050.0,40.0,20.0,30.0
5630,PRODUCT_05630,toys,550.0,29.0,18.0,28.0
5631,PRODUCT_05631,garden_tools,2100.0,32.0,16.0,31.0
5632,PRODUCT_05632,home_appliances,21000.0,63.0,21.0,37.0
5633,PRODUCT_05633,toys,10800.0,55.0,18.0,19.0
5634,PRODUCT_05634,sports_leisure,4350.0,20.0,20.0,20.0
5635,PRODUCT_05635,computers_accessories,100.0,23.0,13.0,13.0
5636,PRODUCT_05636,furniture_decor,1600.0,45.0,7.0,35.0
5637,PRODUCT_05637,fashion_bags_accessories,100.0,16.0,7.0,15.0
5638,PRODUCT_05638,home_appliances,200.0,27.0,13.0,17.0
5639,PRODUCT_05639,health_beauty,250.0,16.0,5.0,15.0
5640,PRODUCT_05640,toys,575.0,23.0,17.0,20.0
5641,PRODUCT_05641,computers_accessories,5690.0,30.0,23.0,25.0
5642,PRODUCT_05642,arts,1650.0,30.0,4.0,30.0
5643,PRODUCT_05643,furniture_decor,1200.0,69.0,11.0,11.0
5644,PRODUCT_05644,computers_accessories,1600.0,25.0,9.0,25.0
5645,PRODUCT_05645,electronics,550.0,16.0,5.0,20.0
5646,PRODUCT_05646,Unknown,200.0,16.0,2.0,11.0
5647,PRODUCT_05647,health_beauty,775.0,28.0,15.0,16.0
5648,PRODUCT_05648,perfumery,442.0,23.0,15.0,17.0
5649,PRODUCT_05649,computers_accessories,1000.0,34.0,15.0,14.0
5650,PRODUCT_05650,air_conditioning,1900.0,21.0,31.0,25.0
5651,PRODUCT_05651,office_furniture,2600.0,40.0,45.0,39.0
5652,PRODUCT_05652,computers_accessories,200.0,16.0,2.0,11.0
5653,PRODUCT_05653,signaling_and_security,9350.0,55.0,55.0,22.0
5654,PRODUCT_05654,home_utilities,7350.0,56.0,14.0,56.0
5655,PRODUCT_05655,home_utilities,1050.0,91.0,13.0,11.0
5656,PRODUCT_05656,pet_shop,8500.0,16.0,15.0,25.0
5657,PRODUCT_05657,air_conditioning,9200.0,20.0,8.0,15.0
5658,PRODUCT_05658,sports_leisure,1600.0,25.0,15.0,25.0
5659,PRODUCT_05659,perfumery,600.0,30.0,10.0,30.0
5660,PRODUCT_05660,health_beauty,500.0,18.0,18.0,18.0
5661,PRODUCT_05661,automotive,550.0,30.0,5.0,20.0
5662,PRODUCT_05662,computers_accessories,97.0,65.0,3.0,13.0
5663,PRODUCT_05663,fashion_mens_clothing,800.0,45.0,10.0,35.0
5664,PRODUCT_05664,stationery,100.0,16.0,6.0,11.0
5665,PRODUCT_05665,automotive,1100.0,30.0,25.0,25.0
5666,PRODUCT_05666,health_beauty,1106.0,19.0,22.0,18.0
5667,PRODUCT_05667,watches_gifts,533.0,20.0,8.0,11.0
5668,PRODUCT_05668,telephony,100.0,19.0,4.0,11.0
5669,PRODUCT_05669,automotive,5200.0,16.0,2.0,11.0
5670,PRODUCT_05670,toys,425.0,16.0,5.0,14.0
5671,PRODUCT_05671,baby,1000.0,50.0,19.0,45.0
5672,PRODUCT_05672,air_conditioning,5300.0,51.0,22.0,34.0
5673,PRODUCT_05673,sports_leisure,300.0,19.0,12.0,12.0
5674,PRODUCT_05674,sports_leisure,200.0,16.0,3.0,11.0
5675,PRODUCT_05675,computers_accessories,1000.0,20.0,30.0,20.0
5676,PRODUCT_05676,bed_bath_table,900.0,50.0,11.0,11.0
5677,PRODUCT_05677,fashion_mens_clothing,400.0,30.0,40.0,11.0
5678,PRODUCT_05678,furniture_decor,1200.0,20.0,20.0,20.0
5679,PRODUCT_05679,stationery,450.0,16.0,6.0,11.0
5680,PRODUCT_05680,garden_tools,650.0,30.0,7.0,21.0
5681,PRODUCT_05681,garden_tools,1700.0,30.0,25.0,45.0
5682,PRODUCT_05682,cool_stuff,538.0,29.0,13.0,21.0
5683,PRODUCT_05683,automotive,325.0,25.0,25.0,25.0
5684,PRODUCT_05684,automotive,2100.0,16.0,2.0,11.0
5685,PRODUCT_05685,toys,300.0,16.0,16.0,16.0
5686,PRODUCT_05686,sports_leisure,150.0,16.0,2.0,11.0
5687,PRODUCT_05687,watches_gifts,160.0,18.0,12.0,17.0
5688,PRODUCT_05688,food,1358.0,27.0,21.0,20.0
5689,PRODUCT_05689,automotive,850.0,23.0,7.0,38.0
5690,PRODUCT_05690,sports_leisure,1123.0,32.0,25.0,23.0
5691,PRODUCT_05691,books_general_interest,450.0,28.0,6.0,19.0
5692,PRODUCT_05692,automotive,1600.0,24.0,19.0,20.0
5693,PRODUCT_05693,furniture_decor,3000.0,69.0,11.0,11.0
5694,PRODUCT_05694,sports_leisure,4000.0,82.0,15.0,22.0
5695,PRODUCT_05695,electronics,190.0,19.0,16.0,10.0
5696,PRODUCT_05696,sports_leisure,3663.0,27.0,27.0,27.0
5697,PRODUCT_05697,consoles_games,275.0,17.0,6.0,12.0
5698,PRODUCT_05698,fashion_shoes,200.0,29.0,7.0,16.0
5699,PRODUCT_05699,garden_tools,600.0,25.0,40.0,25.0
5700,PRODUCT_05700,furniture_decor,700.0,60.0,7.0,11.0
5701,PRODUCT_05701,perfumery,500.0,23.0,8.0,15.0
5702,PRODUCT_05702,automotive,6850.0,64.0,5.0,39.0
5703,PRODUCT_05703,toys,6150.0,60.0,17.0,34.0
5704,PRODUCT_05704,watches_gifts,500.0,16.0,11.0,20.0
5705,PRODUCT_05705,garden_tools,900.0,20.0,20.0,20.0
5706,PRODUCT_05706,fashion_bags_accessories,150.0,16.0,12.0,16.0
5707,PRODUCT_05707,health_beauty,1400.0,20.0,20.0,20.0
5708,PRODUCT_05708,health_beauty,700.0,31.0,13.0,21.0
5709,PRODUCT_05709,kitchen_laundry_room_dining_garden_furniture,6400.0,16.0,2.0,11.0
5710,PRODUCT_05710,perfumery,390.0,22.0,11.0,16.0
5711,PRODUCT_05711,electronics,900.0,70.0,5.0,11.0
5712,PRODUCT_05712,construction_tools_construction,2220.0,54.0,10.0,11.0
5713,PRODUCT_05713,furniture_decor,10400.0,40.0,42.0,40.0
5714,PRODUCT_05714,cool_stuff,4950.0,48.0,46.0,15.0
5715,PRODUCT_05715,landline_phones,2400.0,26.0,26.0,26.0
5716,PRODUCT_05716,computers_accessories,510.0,18.0,17.0,13.0
5717,PRODUCT_05717,baby,9400.0,75.0,15.0,50.0
5718,PRODUCT_05718,electronics,600.0,30.0,8.0,18.0
5719,PRODUCT_05719,books_general_interest,800.0,30.0,5.0,30.0
5720,PRODUCT_05720,sports_leisure,300.0,30.0,5.0,20.0
5721,PRODUCT_05721,computers_accessories,4400.0,35.0,15.0,30.0
5722,PRODUCT_05722,toys,400.0,23.0,25.0,11.0
5723,PRODUCT_05723,baby,6850.0,48.0,25.0,34.0
5724,PRODUCT_05724,small_appliances,400.0,16.0,35.0,25.0
5725,PRODUCT_05725,Unknown,1400.0,40.0,15.0,40.0
5726,PRODUCT_05726,stationery,300.0,16.0,11.0,11.0
5727,PRODUCT_05727,cool_stuff,150.0,20.0,6.0,15.0
5728,PRODUCT_05728,health_beauty,700.0,25.0,12.0,19.0
5729,PRODUCT_05729,health_beauty,150.0,16.0,5.0,17.0
5730,PRODUCT_05730,bed_bath_table,600.0,63.0,15.0,28.0
5731,PRODUCT_05731,health_beauty,700.0,19.0,17.0,15.0
5732,PRODUCT_05732,telephony,200.0,18.0,6.0,11.0
5733,PRODUCT_05733,computers_accessories,400.0,28.0,6.0,20.0
5734,PRODUCT_05734,computers_accessories,100.0,16.0,8.0,12.0
5735,PRODUCT_05735,health_beauty,1425.0,17.0,28.0,15.0
5736,PRODUCT_05736,home_appliances,950.0,25.0,11.0,15.0
5737,PRODUCT_05737,fashion_mens_clothing,600.0,35.0,35.0,15.0
5738,PRODUCT_05738,office_furniture,8800.0,52.0,51.0,17.0
5739,PRODUCT_05739,automotive,200.0,16.0,2.0,11.0
5740,PRODUCT_05740,automotive,100.0,16.0,18.0,14.0
5741,PRODUCT_05741,electronics,200.0,18.0,10.0,15.0
5742,PRODUCT_05742,automotive,200.0,21.0,17.0,17.0
5743,PRODUCT_05743,home_utilities,2000.0,33.0,35.0,33.0
5744,PRODUCT_05744,garden_tools,340.0,14.0,16.0,13.0
5745,PRODUCT_05745,home_utilities,800.0,25.0,10.0,25.0
5746,PRODUCT_05746,bed_bath_table,1325.0,19.0,17.0,23.0
5747,PRODUCT_05747,home_utilities,2350.0,25.0,30.0,25.0
5748,PRODUCT_05748,sports_leisure,600.0,32.0,18.0,23.0
5749,PRODUCT_05749,furniture_decor,600.0,22.0,7.0,32.0
5750,PRODUCT_05750,watches_gifts,100.0,16.0,3.0,11.0
5751,PRODUCT_05751,computers_accessories,6200.0,23.0,12.0,15.0
5752,PRODUCT_05752,health_beauty,500.0,35.0,12.0,18.0
5753,PRODUCT_05753,bed_bath_table,5050.0,57.0,18.0,51.0
5754,PRODUCT_05754,toys,450.0,45.0,15.0,35.0
5755,PRODUCT_05755,health_beauty,1350.0,19.0,28.0,17.0
5756,PRODUCT_05756,automotive,1100.0,42.0,12.0,22.0
5757,PRODUCT_05757,fashion_shoes,3000.0,36.0,37.0,16.0
5758,PRODUCT_05758,watches_gifts,22175.0,19.0,9.0,12.0
5759,PRODUCT_05759,Unknown,1300.0,30.0,10.0,20.0
5760,PRODUCT_05760,garden_tools,10100.0,53.0,30.0,38.0
5761,PRODUCT_05761,toys,200.0,28.0,13.0,22.0
5762,PRODUCT_05762,stationery,550.0,16.0,4.0,11.0
5763,PRODUCT_05763,bed_bath_table,1950.0,43.0,10.0,33.0
5764,PRODUCT_05764,furniture_decor,300.0,16.0,30.0,20.0
5765,PRODUCT_05765,stationery,200.0,21.0,7.0,15.0
5766,PRODUCT_05766,bed_bath_table,1650.0,44.0,24.0,37.0
5767,PRODUCT_05767,fashion_bags_accessories,200.0,16.0,11.0,11.0
5768,PRODUCT_05768,sports_leisure,200.0,21.0,25.0,21.0
5769,PRODUCT_05769,Unknown,500.0,22.0,11.0,11.0
5770,PRODUCT_05770,furniture_decor,900.0,86.0,4.0,20.0
5771,PRODUCT_05771,health_beauty,1200.0,25.0,12.0,19.0
5772,PRODUCT_05772,baby,139.0,17.0,11.0,15.0
5773,PRODUCT_05773,health_beauty,400.0,16.0,8.0,11.0
5774,PRODUCT_05774,sports_leisure,3400.0,33.0,25.0,28.0
5775,PRODUCT_05775,toys,1700.0,19.0,27.0,40.0
5776,PRODUCT_05776,furniture_decor,23700.0,49.0,42.0,42.0
5777,PRODUCT_05777,automotive,5050.0,47.0,19.0,23.0
5778,PRODUCT_05778,cool_stuff,750.0,42.0,25.0,15.0
5779,PRODUCT_05779,Unknown,400.0,24.0,4.0,15.0
5780,PRODUCT_05780,bed_bath_table,2600.0,45.0,17.0,35.0
5781,PRODUCT_05781,air_conditioning,200.0,20.0,8.0,13.0
5782,PRODUCT_05782,musical_instruments,18600.0,100.0,15.0,50.0
5783,PRODUCT_05783,office_furniture,12160.0,56.0,51.0,28.0
5784,PRODUCT_05784,sports_leisure,400.0,26.0,16.0,21.0
5785,PRODUCT_05785,home_comfort,1600.0,45.0,15.0,35.0
5786,PRODUCT_05786,baby,500.0,33.0,8.0,31.0
5787,PRODUCT_05787,bed_bath_table,2800.0,40.0,20.0,40.0
5788,PRODUCT_05788,perfumery,295.0,19.0,14.0,14.0
5789,PRODUCT_05789,construction_tools_safety,825.0,18.0,14.0,18.0
5790,PRODUCT_05790,automotive,3400.0,30.0,20.0,30.0
5791,PRODUCT_05791,furniture_decor,400.0,50.0,5.0,30.0
5792,PRODUCT_05792,home_utilities,6950.0,35.0,30.0,35.0
5793,PRODUCT_05793,watches_gifts,200.0,16.0,2.0,11.0
5794,PRODUCT_05794,health_beauty,225.0,18.0,8.0,13.0
5795,PRODUCT_05795,sports_leisure,7400.0,49.0,22.0,41.0
5796,PRODUCT_05796,automotive,1700.0,45.0,20.0,45.0
5797,PRODUCT_05797,computers_accessories,1400.0,25.0,15.0,25.0
5798,PRODUCT_05798,health_beauty,2500.0,35.0,20.0,20.0
5799,PRODUCT_05799,musical_instruments,200.0,16.0,30.0,16.0
5800,PRODUCT_05800,telephony,250.0,18.0,3.0,28.0
5801,PRODUCT_05801,sports_leisure,975.0,20.0,20.0,14.0
5802,PRODUCT_05802,luggage_accessories,700.0,40.0,15.0,40.0
5803,PRODUCT_05803,stationery,600.0,21.0,7.0,15.0
5804,PRODUCT_05804,consoles_games,400.0,20.0,10.0,25.0
5805,PRODUCT_05805,watches_gifts,850.0,33.0,17.0,12.0
5806,PRODUCT_05806,watches_gifts,250.0,16.0,2.0,11.0
5807,PRODUCT_05807,automotive,5500.0,47.0,19.0,23.0
5808,PRODUCT_05808,toys,450.0,16.0,16.0,16.0
5809,PRODUCT_05809,health_beauty,483.0,16.0,16.0,14.0
5810,PRODUCT_05810,perfumery,291.0,20.0,9.0,14.0
5811,PRODUCT_05811,watches_gifts,1650.0,42.0,10.0,42.0
5812,PRODUCT_05812,furniture_decor,650.0,68.0,8.0,13.0
5813,PRODUCT_05813,sports_leisure,600.0,30.0,20.0,20.0
5814,PRODUCT_05814,blu_ray_dvds,200.0,20.0,2.0,14.0
5815,PRODUCT_05815,construction_tools_lighting,600.0,16.0,16.0,30.0
5816,PRODUCT_05816,fashion_bags_accessories,150.0,20.0,10.0,20.0
5817,PRODUCT_05817,bed_bath_table,550.0,16.0,10.0,11.0
5818,PRODUCT_05818,garden_tools,800.0,35.0,8.0,13.0
5819,PRODUCT_05819,baby,2250.0,36.0,31.0,19.0
5820,PRODUCT_05820,sports_leisure,1850.0,60.0,15.0,15.0
5821,PRODUCT_05821,sports_leisure,2100.0,60.0,15.0,15.0
5822,PRODUCT_05822,musical_instruments,2750.0,103.0,12.0,17.0
5823,PRODUCT_05823,construction_tools_safety,1850.0,37.0,10.0,26.0
5824,PRODUCT_05824,bed_bath_table,750.0,34.0,18.0,44.0
5825,PRODUCT_05825,construction_tools_construction,775.0,27.0,24.0,12.0
5826,PRODUCT_05826,home_utilities,1450.0,21.0,17.0,22.0
5827,PRODUCT_05827,watches_gifts,850.0,48.0,16.0,35.0
5828,PRODUCT_05828,fashion_bags_accessories,800.0,16.0,10.0,15.0
5829,PRODUCT_05829,bed_bath_table,2350.0,33.0,8.0,33.0
5830,PRODUCT_05830,computers_accessories,242.0,22.0,14.0,14.0
5831,PRODUCT_05831,audio,900.0,20.0,8.0,11.0
5832,PRODUCT_05832,pet_shop,750.0,30.0,15.0,15.0
5833,PRODUCT_05833,health_beauty,200.0,20.0,20.0,30.0
5834,PRODUCT_05834,pet_shop,4900.0,50.0,20.0,50.0
5835,PRODUCT_05835,marketplace,400.0,35.0,15.0,25.0
5836,PRODUCT_05836,fashion_bags_accessories,300.0,16.0,5.0,20.0
5837,PRODUCT_05837,health_beauty,700.0,17.0,20.0,17.0
5838,PRODUCT_05838,health_beauty,761.0,28.0,13.0,20.0
5839,PRODUCT_05839,furniture_decor,2550.0,105.0,3.0,70.0
5840,PRODUCT_05840,computers_accessories,200.0,16.0,5.0,11.0
5841,PRODUCT_05841,furniture_decor,500.0,28.0,8.0,18.0
5842,PRODUCT_05842,home_comfort,5700.0,40.0,20.0,40.0
5843,PRODUCT_05843,furniture_decor,7000.0,70.0,21.0,16.0
5844,PRODUCT_05844,fashion_shoes,750.0,22.0,12.0,33.0
5845,PRODUCT_05845,Unknown,5850.0,36.0,27.0,54.0
5846,PRODUCT_05846,furniture_decor,2700.0,27.0,35.0,23.0
5847,PRODUCT_05847,sports_leisure,400.0,18.0,9.0,11.0
5848,PRODUCT_05848,stationery,700.0,36.0,6.0,29.0
5849,PRODUCT_05849,pet_shop,6050.0,50.0,10.0,36.0
5850,PRODUCT_05850,automotive,540.0,24.0,20.0,18.0
5851,PRODUCT_05851,bed_bath_table,1900.0,34.0,8.0,32.0
5852,PRODUCT_05852,health_beauty,150.0,20.0,10.0,15.0
5853,PRODUCT_05853,bed_bath_table,1400.0,16.0,16.0,16.0
5854,PRODUCT_05854,sports_leisure,1100.0,57.0,16.0,21.0
5855,PRODUCT_05855,furniture_decor,600.0,50.0,15.0,40.0
5856,PRODUCT_05856,automotive,350.0,20.0,15.0,15.0
5857,PRODUCT_05857,computers_accessories,1000.0,17.0,12.0,40.0
5858,PRODUCT_05858,sports_leisure,300.0,16.0,16.0,16.0
5859,PRODUCT_05859,automotive,300.0,24.0,18.0,18.0
5860,PRODUCT_05860,furniture_decor,12333.0,55.0,54.0,19.0
5861,PRODUCT_05861,home_utilities,628.0,21.0,31.0,18.0
5862,PRODUCT_05862,garden_tools,700.0,33.0,10.0,18.0
5863,PRODUCT_05863,perfumery,700.0,19.0,13.0,16.0
5864,PRODUCT_05864,home_utilities,250.0,18.0,9.0,12.0
5865,PRODUCT_05865,imported_books,800.0,30.0,2.0,20.0
5866,PRODUCT_05866,cool_stuff,2100.0,99.0,5.0,47.0
5867,PRODUCT_05867,toys,380.0,18.0,18.0,18.0
5868,PRODUCT_05868,kitchen_laundry_room_dining_garden_furniture,1600.0,30.0,10.0,20.0
5869,PRODUCT_05869,automotive,2000.0,30.0,28.0,30.0
5870,PRODUCT_05870,bed_bath_table,1600.0,43.0,8.0,33.0
5871,PRODUCT_05871,health_beauty,583.0,17.0,11.0,12.0
5872,PRODUCT_05872,living_room_furniture,13800.0,59.0,17.0,58.0
5873,PRODUCT_05873,sports_leisure,700.0,30.0,15.0,25.0
5874,PRODUCT_05874,telephony,355.0,16.0,8.0,12.0
