,Unnamed: 0,Order_id,Order_item_id,Product_id,Seller_id,Price,Freight_value
5026,5026,ORDER_40093,1,PRODUCT_00703,SELLER_0214,99.9,0.0
5027,5027,ORDER_21856,1,PRODUCT_06939,SELLER_2634,94.99,17.53
5028,5028,ORDER_85794,1,PRODUCT_11243,SELLER_1868,7.79,8.85
5029,5029,ORDER_85794,2,PRODUCT_00894,SELLER_1868,14.01,8.86
5030,5030,ORDER_85794,3,PRODUCT_14972,SELLER_1868,15.36,4.43
5031,5031,ORDER_85794,4,PRODUCT_00894,SELLER_1868,14.01,8.86
5032,5032,ORDER_85794,5,PRODUCT_11243,SELLER_1868,7.79,8.85
5033,5033,ORDER_66398,1,PRODUCT_15464,SELLER_0287,169.9,12.39
5034,5034,ORDER_42326,1,PRODUCT_23474,SELLER_1869,84.89,7.46
5035,5035,ORDER_10473,1,PRODUCT_06866,SELLER_2101,66.89,17.72
5036,5036,ORDER_41561,1,PRODUCT_07043,SELLER_0102,144.5,30.05
5037,5037,ORDER_41561,2,PRODUCT_07043,SELLER_0102,144.5,30.05
5038,5038,ORDER_68794,1,PRODUCT_29354,SELLER_0514,49.99,15.1
5039,5039,ORDER_80653,1,PRODUCT_26239,SELLER_0373,148.0,15.79
5040,5040,ORDER_35165,1,PRODUCT_00258,SELLER_1461,39.9,21.15
5041,5041,ORDER_81876,1,PRODUCT_17690,SELLER_0642,40.9,7.39
5042,5042,ORDER_54385,1,PRODUCT_05723,SELLER_1388,52.0,17.94
5043,5043,ORDER_48730,1,PRODUCT_10235,SELLER_2330,151.9,27.14
5044,5044,ORDER_68253,1,PRODUCT_25470,SELLER_0699,99.49,13.82
5045,5045,ORDER_01094,1,PRODUCT_27728,SELLER_0250,19.9,7.4
5046,5046,ORDER_07041,1,PRODUCT_11205,SELLER_1693,54.9,15.9
5047,5047,ORDER_07041,2,PRODUCT_11205,SELLER_1693,54.9,15.9
5048,5048,ORDER_15801,1,PRODUCT_09049,SELLER_0443,144.99,26.95
5049,5049,ORDER_15801,2,PRODUCT_09049,SELLER_0443,144.99,26.95
5050,5050,ORDER_77474,1,PRODUCT_23635,SELLER_0871,110.0,17.39
5051,5051,ORDER_77474,2,PRODUCT_17791,SELLER_0871,145.0,17.4
5052,5052,ORDER_43925,1,PRODUCT_26432,SELLER_1826,122.99,9.06
5053,5053,ORDER_70595,1,PRODUCT_08879,SELLER_0556,49.95,19.32
5054,5054,ORDER_74606,1,PRODUCT_19375,SELLER_0069,49.9,10.96
5055,5055,ORDER_65912,1,PRODUCT_01604,SELLER_2435,42.2,19.95
5056,5056,ORDER_61225,1,PRODUCT_05678,SELLER_2423,39.9,8.88
5057,5057,ORDER_61225,2,PRODUCT_05678,SELLER_2423,39.9,8.88
5058,5058,ORDER_21307,1,PRODUCT_26435,SELLER_2669,105.0,12.23
5059,5059,ORDER_65568,1,PRODUCT_28539,SELLER_2185,539.0,91.28
5060,5060,ORDER_69444,1,PRODUCT_13308,SELLER_2176,89.5,16.39
5061,5061,ORDER_42334,1,PRODUCT_25878,SELLER_1311,59.99,15.18
5062,5062,ORDER_58877,1,PRODUCT_17739,SELLER_1518,169.0,26.32
5063,5063,ORDER_58877,2,PRODUCT_16703,SELLER_1518,147.9,21.88
5064,5064,ORDER_70354,1,PRODUCT_17819,SELLER_1273,125.9,22.63
5065,5065,ORDER_77258,1,PRODUCT_25782,SELLER_2362,19.99,17.63
5066,5066,ORDER_07004,1,PRODUCT_26774,SELLER_1679,190.0,17.09
5067,5067,ORDER_62571,1,PRODUCT_12473,SELLER_0068,21.99,18.23
5068,5068,ORDER_62571,2,PRODUCT_01310,SELLER_0068,21.99,18.23
5069,5069,ORDER_29548,1,PRODUCT_08596,SELLER_2194,84.0,17.5
5070,5070,ORDER_17869,1,PRODUCT_20233,SELLER_2691,49.0,8.11
5071,5071,ORDER_09900,1,PRODUCT_17827,SELLER_0881,27.99,7.78
5072,5072,ORDER_64031,1,PRODUCT_00041,SELLER_1447,610.0,37.54
5073,5073,ORDER_50616,1,PRODUCT_01044,SELLER_0387,149.9,18.93
5074,5074,ORDER_20281,1,PRODUCT_12895,SELLER_2330,219.9,18.79
5075,5075,ORDER_68047,1,PRODUCT_27439,SELLER_1149,599.0,17.8
5076,5076,ORDER_29107,1,PRODUCT_20162,SELLER_2028,79.9,16.32
5077,5077,ORDER_29107,2,PRODUCT_20162,SELLER_2028,79.9,16.32
5078,5078,ORDER_52935,1,PRODUCT_25960,SELLER_1026,53.55,8.82
5079,5079,ORDER_65042,1,PRODUCT_01630,SELLER_0641,89.9,12.97
5080,5080,ORDER_76754,1,PRODUCT_27796,SELLER_0407,99.9,18.98
5081,5081,ORDER_10741,1,PRODUCT_19474,SELLER_0464,23.0,12.79
5082,5082,ORDER_53028,1,PRODUCT_26242,SELLER_2209,108.0,16.52
5083,5083,ORDER_87153,1,PRODUCT_17728,SELLER_0642,22.49,18.26
5084,5084,ORDER_35545,1,PRODUCT_24228,SELLER_2501,119.9,13.18
5085,5085,ORDER_86442,1,PRODUCT_05455,SELLER_1886,87.85,36.68
5086,5086,ORDER_86442,2,PRODUCT_08596,SELLER_2194,89.9,2.29
5087,5087,ORDER_30912,1,PRODUCT_28117,SELLER_2634,399.99,55.4
5088,5088,ORDER_70723,1,PRODUCT_22042,SELLER_2139,1670.0,68.17
5089,5089,ORDER_84789,1,PRODUCT_26572,SELLER_1117,25.9,34.15
5090,5090,ORDER_59072,1,PRODUCT_20922,SELLER_2141,44.9,16.11
5091,5091,ORDER_54969,1,PRODUCT_11588,SELLER_1134,31.9,16.11
5092,5092,ORDER_46712,1,PRODUCT_26206,SELLER_2470,195.0,8.71
5093,5093,ORDER_70565,1,PRODUCT_03474,SELLER_1974,15.99,16.11
5094,5094,ORDER_47786,1,PRODUCT_13167,SELLER_2541,36.9,24.84
5095,5095,ORDER_51500,1,PRODUCT_27245,SELLER_0664,37.5,17.6
5096,5096,ORDER_51500,2,PRODUCT_27245,SELLER_0664,37.5,17.6
5097,5097,ORDER_20344,1,PRODUCT_26575,SELLER_2643,199.9,21.89
5098,5098,ORDER_36569,1,PRODUCT_05212,SELLER_1285,59.9,17.99
5099,5099,ORDER_44377,1,PRODUCT_25565,SELLER_0770,56.1,19.36
5100,5100,ORDER_80346,1,PRODUCT_10187,SELLER_2541,25.9,15.1
5101,5101,ORDER_66030,1,PRODUCT_14619,SELLER_2301,99.9,19.94
5102,5102,ORDER_83371,1,PRODUCT_08032,SELLER_1244,109.0,18.64
5103,5103,ORDER_51054,1,PRODUCT_08272,SELLER_0241,56.0,17.64
5104,5104,ORDER_09674,1,PRODUCT_11715,SELLER_1695,22.0,11.85
5105,5105,ORDER_09674,2,PRODUCT_11715,SELLER_1695,22.0,11.85
5106,5106,ORDER_09674,3,PRODUCT_11715,SELLER_1695,22.0,11.85
5107,5107,ORDER_09674,4,PRODUCT_11715,SELLER_1695,22.0,11.85
5108,5108,ORDER_40110,1,PRODUCT_21949,SELLER_2007,13.99,7.78
5109,5109,ORDER_64946,1,PRODUCT_18516,SELLER_0585,199.0,18.1
5110,5110,ORDER_01941,1,PRODUCT_21508,SELLER_2387,69.99,8.72
5111,5111,ORDER_84032,1,PRODUCT_03247,SELLER_0340,12.0,7.78
5112,5112,ORDER_40036,1,PRODUCT_17004,SELLER_0007,349.9,28.71
5113,5113,ORDER_56757,1,PRODUCT_17635,SELLER_1461,49.9,14.16
5114,5114,ORDER_61538,1,PRODUCT_15226,SELLER_2099,89.0,17.87
5115,5115,ORDER_67180,1,PRODUCT_04009,SELLER_1413,41.9,1.1
5116,5116,ORDER_67180,2,PRODUCT_28139,SELLER_0074,149.0,51.12
5117,5117,ORDER_38839,1,PRODUCT_02711,SELLER_1275,58.99,17.66
5118,5118,ORDER_37785,1,PRODUCT_08584,SELLER_0983,99.9,15.98
5119,5119,ORDER_22202,1,PRODUCT_04641,SELLER_2649,14.9,15.23
5120,5120,ORDER_86102,1,PRODUCT_13648,SELLER_1642,19.9,12.8
5121,5121,ORDER_63280,1,PRODUCT_04235,SELLER_0250,37.49,15.1
5122,5122,ORDER_21561,1,PRODUCT_11515,SELLER_1559,329.0,17.21
5123,5123,ORDER_22931,1,PRODUCT_06372,SELLER_2054,54.99,15.26
5124,5124,ORDER_84704,1,PRODUCT_00207,SELLER_2196,18.95,13.47
5125,5125,ORDER_87389,1,PRODUCT_19722,SELLER_1822,25.9,15.1
5126,5126,ORDER_56358,1,PRODUCT_00235,SELLER_1791,27.9,16.79
5127,5127,ORDER_63131,1,PRODUCT_02534,SELLER_2018,207.9,10.2
5128,5128,ORDER_69771,1,PRODUCT_16858,SELLER_1601,21.2,19.06
5129,5129,ORDER_17095,1,PRODUCT_01862,SELLER_2076,19.89,15.79
5130,5130,ORDER_76865,1,PRODUCT_10864,SELLER_1338,229.0,17.04
5131,5131,ORDER_49933,1,PRODUCT_06009,SELLER_1059,179.9,97.04
5132,5132,ORDER_86176,1,PRODUCT_06818,SELLER_0102,89.9,14.36
5133,5133,ORDER_86176,2,PRODUCT_11833,SELLER_0102,89.9,14.36
5134,5134,ORDER_11426,1,PRODUCT_20956,SELLER_1323,159.9,28.5
5135,5135,ORDER_63923,1,PRODUCT_21862,SELLER_2669,69.0,38.03
5136,5136,ORDER_84722,1,PRODUCT_23755,SELLER_1942,116.9,38.37
5137,5137,ORDER_22554,1,PRODUCT_06669,SELLER_1974,9.99,11.73
5138,5138,ORDER_52655,1,PRODUCT_19085,SELLER_1761,29.99,7.39
5139,5139,ORDER_52655,2,PRODUCT_19085,SELLER_1761,29.99,7.39
5140,5140,ORDER_03230,1,PRODUCT_24063,SELLER_2330,222.0,19.65
5141,5141,ORDER_52754,1,PRODUCT_10468,SELLER_0528,249.9,33.67
5142,5142,ORDER_13461,1,PRODUCT_10066,SELLER_2003,249.65,19.63
5143,5143,ORDER_01983,1,PRODUCT_10414,SELLER_2592,45.0,8.27
5144,5144,ORDER_74984,1,PRODUCT_23557,SELLER_2744,110.32,7.64
5145,5145,ORDER_68532,1,PRODUCT_29029,SELLER_2669,53.0,16.13
5146,5146,ORDER_34274,1,PRODUCT_04082,SELLER_0417,49.9,17.6
5147,5147,ORDER_19375,1,PRODUCT_12626,SELLER_1388,250.0,87.42
5148,5148,ORDER_32331,1,PRODUCT_25794,SELLER_2075,189.9,38.63
5149,5149,ORDER_83489,1,PRODUCT_22853,SELLER_2330,168.9,19.28
5150,5150,ORDER_69576,1,PRODUCT_22664,SELLER_1972,78.99,38.6
5151,5151,ORDER_16480,1,PRODUCT_17092,SELLER_1960,529.9,21.59
5152,5152,ORDER_64093,1,PRODUCT_16714,SELLER_1685,49.99,22.28
5153,5153,ORDER_04835,1,PRODUCT_15048,SELLER_0713,49.0,7.78
5154,5154,ORDER_32244,1,PRODUCT_24524,SELLER_0268,93.0,19.62
5155,5155,ORDER_07853,1,PRODUCT_15662,SELLER_0062,239.99,15.43
5156,5156,ORDER_77653,1,PRODUCT_01715,SELLER_1016,45.9,26.89
5157,5157,ORDER_53091,1,PRODUCT_23330,SELLER_1927,48.0,13.92
5158,5158,ORDER_58029,1,PRODUCT_26242,SELLER_2209,105.0,10.8
5159,5159,ORDER_58029,2,PRODUCT_26242,SELLER_2209,105.0,10.8
5160,5160,ORDER_58029,3,PRODUCT_26242,SELLER_2209,105.0,10.8
5161,5161,ORDER_58029,4,PRODUCT_26242,SELLER_2209,105.0,10.8
5162,5162,ORDER_58029,5,PRODUCT_26242,SELLER_2209,105.0,10.8
5163,5163,ORDER_61745,1,PRODUCT_18050,SELLER_0063,28.99,15.1
5164,5164,ORDER_52055,1,PRODUCT_07043,SELLER_0102,149.9,17.53
5165,5165,ORDER_76263,1,PRODUCT_20239,SELLER_0891,269.9,35.69
5166,5166,ORDER_40191,1,PRODUCT_24004,SELLER_2301,129.9,17.39
5167,5167,ORDER_72361,1,PRODUCT_28664,SELLER_0391,70.25,23.07
5168,5168,ORDER_16698,1,PRODUCT_24186,SELLER_2102,195.9,19.96
5169,5169,ORDER_23116,1,PRODUCT_25304,SELLER_0199,44.32,15.1
5170,5170,ORDER_87156,1,PRODUCT_12855,SELLER_1608,49.95,9.26
5171,5171,ORDER_87156,2,PRODUCT_12855,SELLER_1608,49.95,9.26
5172,5172,ORDER_52955,1,PRODUCT_21934,SELLER_2398,48.99,14.1
5173,5173,ORDER_58390,1,PRODUCT_05131,SELLER_2068,14.9,12.79
5174,5174,ORDER_65663,1,PRODUCT_01836,SELLER_0207,100.0,9.0
5175,5175,ORDER_22368,1,PRODUCT_13730,SELLER_2106,87.9,25.9
5176,5176,ORDER_86730,1,PRODUCT_04865,SELLER_2176,99.9,19.67
5177,5177,ORDER_16871,1,PRODUCT_24013,SELLER_0585,289.0,46.48
5178,5178,ORDER_06633,1,PRODUCT_19242,SELLER_1644,129.9,18.16
5179,5179,ORDER_59651,1,PRODUCT_14673,SELLER_2382,58.9,23.21
5180,5180,ORDER_80948,1,PRODUCT_24052,SELLER_1170,24.0,16.11
5181,5181,ORDER_14563,1,PRODUCT_17233,SELLER_0713,44.0,22.06
5182,5182,ORDER_00400,1,PRODUCT_01711,SELLER_1729,122.99,20.91
5183,5183,ORDER_02038,1,PRODUCT_07663,SELLER_0065,59.99,16.12
5184,5184,ORDER_23513,1,PRODUCT_01487,SELLER_1458,17.75,23.28
5185,5185,ORDER_12300,1,PRODUCT_16311,SELLER_0979,114.0,38.92
5186,5186,ORDER_12300,2,PRODUCT_13393,SELLER_0979,39.0,0.97
5187,5187,ORDER_12300,3,PRODUCT_14106,SELLER_0046,53.9,3.89
5188,5188,ORDER_28561,1,PRODUCT_23604,SELLER_2293,99.9,21.19
5189,5189,ORDER_58384,1,PRODUCT_09675,SELLER_0277,229.0,22.44
5190,5190,ORDER_06866,1,PRODUCT_25577,SELLER_2247,23.5,15.79
5191,5191,ORDER_06866,2,PRODUCT_25577,SELLER_2247,23.5,15.79
5192,5192,ORDER_06866,3,PRODUCT_25577,SELLER_2247,23.5,15.79
5193,5193,ORDER_11720,1,PRODUCT_23516,SELLER_1974,69.99,17.23
5194,5194,ORDER_40669,1,PRODUCT_07681,SELLER_0985,19.9,18.23
5195,5195,ORDER_17446,1,PRODUCT_17960,SELLER_1332,158.4,15.86
5196,5196,ORDER_84297,1,PRODUCT_01686,SELLER_0533,27.99,14.52
5197,5197,ORDER_00663,1,PRODUCT_12604,SELLER_2060,129.96,36.74
5198,5198,ORDER_26644,1,PRODUCT_26037,SELLER_2469,99.98,9.51
5199,5199,ORDER_55770,1,PRODUCT_15855,SELLER_2372,79.99,27.1
5200,5200,ORDER_66795,1,PRODUCT_17911,SELLER_0713,145.0,51.74
5201,5201,ORDER_00986,1,PRODUCT_19497,SELLER_0069,39.99,8.88
5202,5202,ORDER_04433,1,PRODUCT_02006,SELLER_1062,29.9,11.85
5203,5203,ORDER_04433,2,PRODUCT_02006,SELLER_1062,29.9,11.85
5204,5204,ORDER_04433,3,PRODUCT_02006,SELLER_1062,29.9,11.85
5205,5205,ORDER_04433,4,PRODUCT_02006,SELLER_1062,29.9,11.85
5206,5206,ORDER_31524,1,PRODUCT_20013,SELLER_0528,139.9,17.37
5207,5207,ORDER_30877,1,PRODUCT_19810,SELLER_0056,36.99,14.44
5208,5208,ORDER_41922,1,PRODUCT_18495,SELLER_2194,93.9,13.68
5209,5209,ORDER_76853,1,PRODUCT_02911,SELLER_0642,43.99,7.78
5210,5210,ORDER_64264,1,PRODUCT_07323,SELLER_0063,21.99,24.35
5211,5211,ORDER_15893,1,PRODUCT_24684,SELLER_2275,97.9,18.57
5212,5212,ORDER_29017,1,PRODUCT_01956,SELLER_1132,234.9,18.89
5213,5213,ORDER_24688,1,PRODUCT_01158,SELLER_1647,30.21,17.6
5214,5214,ORDER_78391,1,PRODUCT_22992,SELLER_0207,179.99,15.57
5215,5215,ORDER_03576,1,PRODUCT_15023,SELLER_1354,12.99,8.72
5216,5216,ORDER_07151,1,PRODUCT_02190,SELLER_0493,29.9,15.1
5217,5217,ORDER_20052,1,PRODUCT_02856,SELLER_0489,148.9,8.3
5218,5218,ORDER_05094,1,PRODUCT_15021,SELLER_0567,43.0,18.4
5219,5219,ORDER_05094,2,PRODUCT_15021,SELLER_0567,43.0,18.4
5220,5220,ORDER_00379,1,PRODUCT_05443,SELLER_2696,355.9,18.25
5221,5221,ORDER_16566,1,PRODUCT_18455,SELLER_1974,119.99,18.09
5222,5222,ORDER_78911,1,PRODUCT_11520,SELLER_0062,579.75,21.34
5223,5223,ORDER_27784,1,PRODUCT_09481,SELLER_2669,70.0,16.25
5224,5224,ORDER_04155,1,PRODUCT_29299,SELLER_1259,129.9,13.93
5225,5225,ORDER_06875,1,PRODUCT_08946,SELLER_1169,38.25,13.5
5226,5226,ORDER_65976,1,PRODUCT_07430,SELLER_2328,39.9,20.4
5227,5227,ORDER_87854,1,PRODUCT_28423,SELLER_1753,271.99,18.61
5228,5228,ORDER_06720,1,PRODUCT_27061,SELLER_0256,99.9,19.67
5229,5229,ORDER_29951,1,PRODUCT_12461,SELLER_1729,64.99,19.14
5230,5230,ORDER_31533,1,PRODUCT_21985,SELLER_0150,42.99,14.11
5231,5231,ORDER_47163,1,PRODUCT_17100,SELLER_1431,449.0,40.98
5232,5232,ORDER_41654,1,PRODUCT_04467,SELLER_0994,112.0,16.48
5233,5233,ORDER_43583,1,PRODUCT_26014,SELLER_0496,449.0,54.68
5234,5234,ORDER_14639,1,PRODUCT_21569,SELLER_0637,188.0,20.01
5235,5235,ORDER_21440,1,PRODUCT_19825,SELLER_0539,248.0,19.54
5236,5236,ORDER_37561,1,PRODUCT_26794,SELLER_0175,39.9,15.1
5237,5237,ORDER_02461,1,PRODUCT_18845,SELLER_0820,68.99,14.23
5238,5238,ORDER_44525,1,PRODUCT_20280,SELLER_2400,37.9,15.1
5239,5239,ORDER_68551,1,PRODUCT_26051,SELLER_1299,149.9,23.37
5240,5240,ORDER_54678,1,PRODUCT_05325,SELLER_2541,20.9,15.1
5241,5241,ORDER_37709,1,PRODUCT_23487,SELLER_0713,55.0,18.49
5242,5242,ORDER_03409,1,PRODUCT_03766,SELLER_1547,185.0,19.17
5243,5243,ORDER_16898,1,PRODUCT_07593,SELLER_1761,24.99,16.79
5244,5244,ORDER_19709,1,PRODUCT_10761,SELLER_0881,24.99,7.78
5245,5245,ORDER_33245,1,PRODUCT_26264,SELLER_1383,76.99,8.73
5246,5246,ORDER_59335,1,PRODUCT_24812,SELLER_0370,215.0,21.0
5247,5247,ORDER_77950,1,PRODUCT_18108,SELLER_1886,45.9,15.56
5248,5248,ORDER_77950,2,PRODUCT_18108,SELLER_1886,45.9,15.56
5249,5249,ORDER_38829,1,PRODUCT_10798,SELLER_1168,54.0,25.22
5250,5250,ORDER_38160,1,PRODUCT_28034,SELLER_2029,199.9,21.89
5251,5251,ORDER_12287,1,PRODUCT_00504,SELLER_1159,79.0,23.09
5252,5252,ORDER_30570,1,PRODUCT_19312,SELLER_1891,39.5,7.87
5253,5253,ORDER_50290,1,PRODUCT_14783,SELLER_0983,29.9,15.11
5254,5254,ORDER_43160,1,PRODUCT_23685,SELLER_2576,760.0,85.81
5255,5255,ORDER_74888,1,PRODUCT_23310,SELLER_1388,270.0,93.14
5256,5256,ORDER_74490,1,PRODUCT_28871,SELLER_1678,89.9,17.37
5257,5257,ORDER_85372,1,PRODUCT_11821,SELLER_0258,29.45,8.72
5258,5258,ORDER_65608,1,PRODUCT_12619,SELLER_2423,120.0,49.37
5259,5259,ORDER_18156,1,PRODUCT_08065,SELLER_0489,199.9,16.15
5260,5260,ORDER_02353,1,PRODUCT_20705,SELLER_1822,239.0,77.19
5261,5261,ORDER_33075,1,PRODUCT_02437,SELLER_0189,27.6,52.48
5262,5262,ORDER_81505,1,PRODUCT_21689,SELLER_0103,205.0,26.27
5263,5263,ORDER_54875,1,PRODUCT_16654,SELLER_0290,13.65,21.15
5264,5264,ORDER_53741,1,PRODUCT_00395,SELLER_0533,14.0,7.39
5265,5265,ORDER_61524,1,PRODUCT_00119,SELLER_1198,29.99,7.39
5266,5266,ORDER_56545,1,PRODUCT_06758,SELLER_1275,84.99,19.13
5267,5267,ORDER_29500,1,PRODUCT_12802,SELLER_1501,49.0,15.1
5268,5268,ORDER_49866,1,PRODUCT_12461,SELLER_1729,61.99,19.12
5269,5269,ORDER_34747,1,PRODUCT_00258,SELLER_1461,39.9,21.15
5270,5270,ORDER_76008,1,PRODUCT_27532,SELLER_1905,29.9,11.85
5271,5271,ORDER_70462,1,PRODUCT_11576,SELLER_2404,299.99,14.54
5272,5272,ORDER_49348,1,PRODUCT_21801,SELLER_0807,295.0,29.35
5273,5273,ORDER_16435,1,PRODUCT_17004,SELLER_0007,349.9,22.18
5274,5274,ORDER_10530,1,PRODUCT_14898,SELLER_2720,84.0,19.5
5275,5275,ORDER_79608,1,PRODUCT_26242,SELLER_2209,108.0,15.52
5276,5276,ORDER_26719,1,PRODUCT_07180,SELLER_0567,99.0,8.44
5277,5277,ORDER_24197,1,PRODUCT_24389,SELLER_2383,39.5,7.87
5278,5278,ORDER_30699,1,PRODUCT_16248,SELLER_2018,34.9,7.98
5279,5279,ORDER_80131,1,PRODUCT_14417,SELLER_0422,330.0,24.81
5280,5280,ORDER_63017,1,PRODUCT_03218,SELLER_1367,99.99,11.31
5281,5281,ORDER_15674,1,PRODUCT_08231,SELLER_0556,24.9,12.69
5282,5282,ORDER_09508,1,PRODUCT_22725,SELLER_0871,70.0,14.58
5283,5283,ORDER_27123,1,PRODUCT_05651,SELLER_1059,116.6,18.53
5284,5284,ORDER_25611,1,PRODUCT_22128,SELLER_0489,899.0,14.65
5285,5285,ORDER_26252,1,PRODUCT_27081,SELLER_0417,49.0,17.67
5286,5286,ORDER_71696,1,PRODUCT_15188,SELLER_0241,40.0,13.37
5287,5287,ORDER_00649,1,PRODUCT_13930,SELLER_1467,140.0,15.29
5288,5288,ORDER_12895,1,PRODUCT_17880,SELLER_0983,94.9,38.21
5289,5289,ORDER_12895,2,PRODUCT_18939,SELLER_0983,94.9,38.21
5290,5290,ORDER_38790,1,PRODUCT_12522,SELLER_0417,53.9,21.35
5291,5291,ORDER_40288,1,PRODUCT_10875,SELLER_0556,39.99,16.95
5292,5292,ORDER_15245,1,PRODUCT_23304,SELLER_1826,97.77,14.43
5293,5293,ORDER_29067,1,PRODUCT_18118,SELLER_2634,639.99,79.38
5294,5294,ORDER_50357,1,PRODUCT_24334,SELLER_1990,609.0,66.94
5295,5295,ORDER_38564,1,PRODUCT_28874,SELLER_0460,22.5,12.69
5296,5296,ORDER_67063,1,PRODUCT_08274,SELLER_1599,27.49,18.29
5297,5297,ORDER_37937,1,PRODUCT_00515,SELLER_1696,309.9,9.91
5298,5298,ORDER_48756,1,PRODUCT_13475,SELLER_2423,38.4,15.11
5299,5299,ORDER_63677,1,PRODUCT_05861,SELLER_2541,26.9,16.05
5300,5300,ORDER_80013,1,PRODUCT_16708,SELLER_2502,56.99,16.16
5301,5301,ORDER_82577,1,PRODUCT_22801,SELLER_1893,24.99,14.1
5302,5302,ORDER_53086,1,PRODUCT_20418,SELLER_1643,89.9,7.49
5303,5303,ORDER_33768,1,PRODUCT_26141,SELLER_0103,205.0,15.04
5304,5304,ORDER_03062,1,PRODUCT_21039,SELLER_1201,54.0,14.55
5305,5305,ORDER_69555,1,PRODUCT_29006,SELLER_0512,280.0,16.71
5306,5306,ORDER_44695,1,PRODUCT_15406,SELLER_0481,139.9,17.82
5307,5307,ORDER_07140,1,PRODUCT_02022,SELLER_0103,214.99,15.25
5308,5308,ORDER_85883,1,PRODUCT_08173,SELLER_2194,286.4,66.81
5309,5309,ORDER_86191,1,PRODUCT_19385,SELLER_2194,99.0,17.94
5310,5310,ORDER_78762,1,PRODUCT_12983,SELLER_0994,99.0,32.02
5311,5311,ORDER_43984,1,PRODUCT_09520,SELLER_1791,31.9,12.48
5312,5312,ORDER_47662,1,PRODUCT_06404,SELLER_1612,69.0,16.91
5313,5313,ORDER_26062,1,PRODUCT_17004,SELLER_0007,349.9,15.53
5314,5314,ORDER_05596,1,PRODUCT_26969,SELLER_1439,25.0,14.1
5315,5315,ORDER_46081,1,PRODUCT_15681,SELLER_1416,169.9,110.78
5316,5316,ORDER_20364,1,PRODUCT_26678,SELLER_0110,14.0,7.78
5317,5317,ORDER_19906,1,PRODUCT_02342,SELLER_1215,49.0,15.1
5318,5318,ORDER_30857,1,PRODUCT_22514,SELLER_0459,68.9,19.72
5319,5319,ORDER_64718,1,PRODUCT_21944,SELLER_0267,23.99,14.52
5320,5320,ORDER_51681,1,PRODUCT_21168,SELLER_1522,8.99,7.39
5321,5321,ORDER_05303,1,PRODUCT_09613,SELLER_0395,59.9,16.18
5322,5322,ORDER_18725,1,PRODUCT_16891,SELLER_1265,159.9,33.57
5323,5323,ORDER_03684,1,PRODUCT_13900,SELLER_2222,91.0,13.66
5324,5324,ORDER_01075,1,PRODUCT_19983,SELLER_1974,89.99,18.43
5325,5325,ORDER_48593,1,PRODUCT_19956,SELLER_2657,59.9,9.34
5326,5326,ORDER_77345,1,PRODUCT_23891,SELLER_1537,389.0,29.17
5327,5327,ORDER_06965,1,PRODUCT_23664,SELLER_0565,412.0,20.4
5328,5328,ORDER_58530,1,PRODUCT_05639,SELLER_1678,29.9,7.71
5329,5329,ORDER_29460,1,PRODUCT_01313,SELLER_1833,24.9,7.78
5330,5330,ORDER_68891,1,PRODUCT_01487,SELLER_1458,23.9,19.36
5331,5331,ORDER_76694,1,PRODUCT_00440,SELLER_0459,34.9,12.48
5332,5332,ORDER_74781,1,PRODUCT_06879,SELLER_1696,129.9,15.66
5333,5333,ORDER_75076,1,PRODUCT_26436,SELLER_0343,229.99,17.86
5334,5334,ORDER_33055,1,PRODUCT_20151,SELLER_1536,75.0,9.28
5335,5335,ORDER_21901,1,PRODUCT_10142,SELLER_1026,46.0,22.93
5336,5336,ORDER_86753,1,PRODUCT_24736,SELLER_2503,190.0,23.9
5337,5337,ORDER_80680,1,PRODUCT_27668,SELLER_0248,69.9,15.24
5338,5338,ORDER_43980,1,PRODUCT_26572,SELLER_1117,25.9,15.1
5339,5339,ORDER_14246,1,PRODUCT_28795,SELLER_1059,116.99,34.18
5340,5340,ORDER_59511,1,PRODUCT_01743,SELLER_0614,25.0,7.44
5341,5341,ORDER_16655,1,PRODUCT_19268,SELLER_0041,899.0,19.31
5342,5342,ORDER_85837,1,PRODUCT_22992,SELLER_0207,120.0,18.72
5343,5343,ORDER_80583,1,PRODUCT_11967,SELLER_0340,69.9,16.12
5344,5344,ORDER_68320,1,PRODUCT_14601,SELLER_0290,12.9,14.1
5345,5345,ORDER_68320,2,PRODUCT_14601,SELLER_0290,12.9,14.1
5346,5346,ORDER_16988,1,PRODUCT_24756,SELLER_0891,189.0,9.48
5347,5347,ORDER_17389,1,PRODUCT_21982,SELLER_1275,49.99,8.72
5348,5348,ORDER_14308,1,PRODUCT_18371,SELLER_0713,78.0,18.43
5349,5349,ORDER_47685,1,PRODUCT_12522,SELLER_0417,53.9,0.0
5350,5350,ORDER_47685,2,PRODUCT_12522,SELLER_0417,53.9,0.0
5351,5351,ORDER_26886,1,PRODUCT_19783,SELLER_2613,149.0,67.57
5352,5352,ORDER_26886,2,PRODUCT_19783,SELLER_2613,149.0,67.57
5353,5353,ORDER_47859,1,PRODUCT_07440,SELLER_1791,31.9,14.1
5354,5354,ORDER_05345,1,PRODUCT_16708,SELLER_2502,56.99,16.16
5355,5355,ORDER_18025,1,PRODUCT_13913,SELLER_2083,129.9,9.72
5356,5356,ORDER_84783,1,PRODUCT_23463,SELLER_0386,899.9,28.8
5357,5357,ORDER_47251,1,PRODUCT_20804,SELLER_1358,284.0,44.05
